PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1440,30.12,36.13,44,-0.04,01:52
1415,30.37,36.13,41,0.01,01:52
1390,30.37,36.13,39,1.81,01:53
1365,30.37,36.38,36,0.01,01:53
1340,30.12,36.13,34,0.04,01:53
1316,30.37,36.13,31,-0.01,01:53
1291,30.37,36.63,29,0.07,01:54
1266,30.37,36.38,26,0.01,01:54
1241,30.37,36.38,24,1.62,01:54
1216,30.12,36.38,21,-0.01,01:54
1191,30.37,36.38,19,0.01,01:55
1166,30.37,36.38,16,-0.07,01:55
1141,30.37,36.38,14,1.76,01:55
1116,30.37,36.38,11,0.01,01:55
1091,30.37,36.38,9,0.07,01:56
1067,30.37,36.63,6,0.04,01:56
1042,30.12,36.38,4,0.07,01:56
1017,30.37,36.38,1,0.04,01:56
1008,30.37,36.38,0,1.76,01:57
1033,30.12,36.38,3,-0.01,01:57
1058,30.12,36.63,5,0.07,01:57
1083,30.12,36.38,8,1.78,01:57
1108,30.37,36.38,10,-0.01,01:58
1133,30.12,36.13,13,0.01,01:58
1158,30.12,36.88,15,1.73,01:58
1182,30.37,36.63,18,0.04,01:58
1207,30.37,36.63,20,0.01,01:59
1232,30.37,36.38,23,1.73,01:59
1257,30.37,36.38,25,-0.04,01:59
1282,30.12,36.63,28,0.01,01:59
1307,30.12,36.63,30,1.78,02:00
1332,30.62,37.14,33,-0.01,02:00
1357,30.37,36.63,35,-0.04,02:00
1382,30.12,36.63,38,0.04,02:00
1407,30.37,36.88,40,0.04,02:01
1432,30.12,36.63,43,1.70,02:01
1456,30.37,36.63,45,0.04,02:01
1481,30.37,36.88,48,-0.01,02:01
1506,30.12,36.88,50,1.60,02:02
1529,30.37,36.88,52,-0.01,02:02
1504,30.37,36.63,50,-0.04,02:02
1479,30.37,36.88,47,0.04,02:02
1454,30.37,36.88,45,0.01,02:03
1429,30.62,36.88,42,-0.07,02:03
1404,30.37,36.88,40,0.04,02:03
1380,30.12,36.88,38,0.07,02:03
1355,30.37,36.88,35,0.01,02:04
1330,30.37,37.14,33,0.01,02:04
1305,30.12,37.14,30,1.84,02:04
1280,30.37,36.88,28,0.04,02:04
1255,30.37,36.88,25,-0.04,02:05
1230,30.37,37.14,23,0.01,02:05
1205,30.37,36.88,20,0.01,02:05
1180,30.37,37.14,18,-0.01,02:05
1156,30.12,36.88,15,1.78,02:06
