Inicializando sensores...
Novo Neutro - Servo posicionado para PWM: 1370 - Ângulo: 37
Teste interrompido. Servo na posição mínima.
Teste iniciado.
1580,63.75,58,3195.00,21:29
1560,63.50,56,3241.00,21:29
1530,63.75,53,3089.00,21:29
1510,64.25,51,3300.00,21:29
1480,64.25,48,3483.00,21:30
1460,64.25,46,3434.00,21:30
1430,64.25,43,3248.00,21:30
1410,63.75,41,3298.00,21:30
1380,63.75,38,3323.00,21:31
1360,63.75,36,3449.00,21:31
1330,64.00,33,3558.00,21:31
1310,63.50,31,3450.00,21:31
1280,64.00,28,3280.00,21:32
1260,64.00,26,3285.00,21:32
1230,63.50,23,3548.00,21:32
1210,63.50,21,3136.00,21:32
1170,63.75,17,3488.00,21:33
1140,64.00,14,3350.00,21:33
1160,64.50,16,3200.00,21:33
1190,64.50,19,3120.00,21:34
1210,64.25,21,3141.00,21:34
1240,64.50,24,3089.00,21:34
1260,64.00,26,3152.00,21:34
1290,64.00,29,3158.00,21:35
1310,64.25,31,3197.00,21:35
1340,64.50,34,3091.00,21:35
1360,64.25,36,3136.00,21:35
1390,64.25,39,3133.00,21:36
1410,64.25,41,3136.00,21:36
1440,63.75,44,3137.00,21:36
1460,64.25,46,3123.00,21:36
1490,64.25,49,3101.00,21:37
1510,64.50,51,3167.00,21:37
1540,64.50,54,3171.00,21:37
1560,63.75,56,3127.00,21:37
1590,64.25,59,3106.00,21:38
1590,64.25,59,3212.00,21:38
1560,64.50,56,3181.00,21:38
1540,64.50,54,3207.00,21:38
1510,64.25,51,3471.00,21:39
1490,64.50,49,3674.00,21:39
1460,64.25,46,3248.00,21:39
1440,64.25,44,3233.00,21:39
1410,63.75,41,3229.00,21:40
1390,64.25,39,3294.00,21:40
1360,64.25,36,3679.00,21:40
1340,64.25,34,3792.00,21:40
1310,64.25,31,3248.00,21:41
1290,64.50,29,3195.00,21:41
1260,64.25,26,3305.00,21:41
1240,64.00,24,3440.00,21:41
1210,64.50,21,3603.00,21:42
1190,64.00,19,3463.00,21:42
1160,64.00,16,3119.00,21:42
1140,64.00,14,3299.00,21:42
1170,64.25,17,3362.00,21:43
1190,64.50,19,3154.00,21:43
1220,64.25,22,3155.00,21:43
1240,64.25,24,3152.00,21:43
1270,64.50,27,3186.00,21:44
1290,64.50,29,3184.00,21:44
1320,64.25,32,3259.00,21:44
1340,64.50,34,3155.00,21:44
1370,64.50,37,3103.00,21:45
1390,64.50,39,3180.00,21:45
1420,64.50,42,3142.00,21:45
1450,64.25,45,3203.00,21:45
1470,64.50,47,3235.00,21:46
1500,64.50,50,3088.00,21:46
1520,64.50,52,3137.00,21:46
1550,64.50,55,3114.00,21:46
1570,64.50,57,3119.00,21:47
1600,64.50,60,3067.00,21:47
1580,64.50,58,3119.00,21:47
1550,64.25,55,3335.00,21:48
1530,64.25,53,3531.00,21:48
1500,64.50,50,3821.00,21:48
1480,64.75,48,3239.00,21:48
1450,64.50,45,3286.00,21:49
1430,64.25,43,3242.00,21:49
1400,64.25,40,3469.00,21:49
1380,64.75,38,3715.00,21:49
1350,64.50,35,3393.00,21:50
1330,64.50,33,3289.00,21:50
1300,65.00,30,3292.00,21:50
1280,64.50,28,3314.00,21:50
1250,64.75,25,3109.00,21:51
1230,64.75,23,3631.00,21:51
1200,64.50,20,3285.00,21:51
1180,64.75,18,3299.00,21:51
1150,64.50,15,3332.00,21:52
1150,64.75,15,3133.00,21:52
1180,65.00,18,3371.00,21:52
1200,64.50,20,3149.00,21:52
1230,64.75,23,3166.00,21:53
1250,64.75,25,3171.00,21:53
1280,65.00,28,3113.00,21:53
1300,64.25,30,3180.00,21:53
1330,64.50,33,3357.00,21:54
1350,64.75,35,3152.00,21:54
1380,64.75,38,3137.00,21:54
1400,64.50,40,3155.00,21:54
1430,64.75,43,3166.00,21:55
1450,64.50,45,3181.00,21:55
1480,64.75,48,3332.00,21:55
1500,64.75,50,3123.00,21:55
1530,64.25,53,3094.00,21:56
1550,65.00,55,3170.00,21:56
1580,64.75,58,3119.00,21:56
1600,64.75,60,3146.00,21:56
1570,64.75,57,3339.00,21:57
1550,64.50,55,3539.00,21:57
1520,64.75,52,3265.00,21:57
1500,64.75,50,3217.00,21:57
1470,64.75,47,3217.00,21:58
1450,64.75,45,3251.00,21:58
1420,64.50,42,3261.00,21:58
1390,64.25,39,3389.00,21:59
1370,64.75,37,3678.00,21:59
1340,64.75,34,3114.00,21:59
1320,64.75,32,3265.00,21:59
1290,64.50,29,3371.00,22:00
1270,64.50,27,3353.00,22:00
1240,64.50,24,3730.00,22:00
1220,64.75,22,3369.00,22:00
1190,64.50,19,3475.00,22:01
1170,64.00,17,3300.00,22:01
1140,64.50,14,3382.00,22:01
1160,64.25,16,3178.00,22:01
1190,64.50,19,3181.00,22:02
1210,64.50,21,3201.00,22:02
1240,64.50,24,3173.00,22:02
1260,64.50,26,3225.00,22:02
1290,64.50,29,3287.00,22:03
1310,64.50,31,3185.00,22:03
1340,64.50,34,3166.00,22:03
1360,64.50,36,3190.00,22:03
1390,64.50,39,3150.00,22:04
1410,64.50,41,3216.00,22:04
1440,64.25,44,3306.00,22:04
1460,64.50,46,3133.00,22:04
1490,64.25,49,3139.00,22:05
1510,64.50,51,3131.00,22:05
1540,64.25,54,3136.00,22:05
1560,64.25,56,3166.00,22:05
1590,64.25,59,3185.00,22:06
1590,64.25,59,3195.00,22:06
1560,64.75,56,3419.00,22:06
1540,64.25,54,3536.00,22:06
1510,64.25,51,3216.00,22:07
1490,64.25,49,3215.00,22:07
1460,64.50,46,3238.00,22:07
1440,64.25,44,3229.00,22:07
1410,64.50,41,3601.00,22:08
1390,64.25,39,3651.00,22:08
1360,64.75,36,3258.00,22:08
1340,64.25,34,3278.00,22:08
1310,64.50,31,3109.00,22:09
1290,64.00,29,3390.00,22:09
1260,64.25,26,3745.00,22:09
1240,64.25,24,3506.00,22:09
1210,64.25,21,3267.00,22:10
1190,64.25,19,3349.00,22:10
1160,64.25,16,3437.00,22:10
1140,64.25,14,3647.00,22:10
1170,64.25,17,3162.00,22:11
1200,64.50,20,3280.00,22:11
1220,64.50,22,3300.00,22:11
1250,64.50,25,3169.00,22:11
1270,64.25,27,3173.00,22:12
1300,64.25,30,3085.00,22:12
1320,64.50,32,3155.00,22:12
1350,64.50,35,3119.00,22:12
1370,64.50,37,3239.00,22:13
1400,64.25,40,3071.00,22:13
1420,64.50,42,3162.00,22:13
1450,64.25,45,3111.00,22:13
1470,64.50,47,3174.00,22:14
1500,64.50,50,3106.00,22:14
1520,64.50,52,3193.00,22:14
1550,64.50,55,3163.00,22:14
1570,64.25,57,3155.00,22:15
1600,64.50,60,3158.00,22:15
1580,64.25,58,3522.00,22:15
1550,64.50,55,3237.00,22:15
1530,64.00,53,3216.00,22:16
1500,64.25,50,3229.00,22:16
1480,64.25,48,3246.00,22:16
1450,63.75,45,3511.00,22:16
1430,64.50,43,3698.00,22:17
1400,64.00,40,3173.00,22:17
1380,64.50,38,3262.00,22:17
1350,64.50,35,3264.00,22:17
1330,64.25,33,3289.00,22:18
1300,64.25,30,3713.00,22:18
1280,64.50,28,3440.00,22:18
1250,64.50,25,3267.00,22:18
1230,64.50,23,3261.00,22:19
1200,64.50,20,3331.00,22:19
1180,64.50,18,3478.00,22:19
1150,64.50,15,3644.00,22:19
1150,64.50,15,3263.00,22:20
1180,64.50,18,3184.00,22:20
1200,64.00,20,3238.00,22:20
1230,64.50,23,3275.00,22:20
1250,64.50,25,3152.00,22:21
1280,64.75,28,3170.00,22:21
1300,64.50,30,3211.00,22:21
1330,64.50,33,3159.00,22:21
1350,64.50,35,3213.00,22:22
1380,64.50,38,3312.00,22:22
1400,64.75,40,3157.00,22:22
1430,64.25,43,3139.00,22:22
1450,64.50,45,3166.00,22:23
1480,64.50,48,3152.00,22:23
1510,64.50,51,3216.00,22:23
1540,64.50,54,3136.00,22:24
1570,64.75,57,3156.00,22:24
1590,64.50,59,3141.00,22:24
1580,64.25,58,3445.00,22:24
1560,64.75,56,3313.00,22:25
1530,64.75,53,3245.00,22:25
1510,64.25,51,3237.00,22:25
1480,64.50,48,3344.00,22:25
1460,64.75,46,3439.00,22:26
1430,64.50,43,3775.00,22:26
1410,64.75,41,3335.00,22:26
1380,64.75,38,3248.00,22:26
1360,64.75,36,3061.00,22:27
1330,64.50,33,3440.00,22:27
1310,64.50,31,3652.00,22:27
1280,64.75,28,3696.00,22:27
1260,64.75,26,3287.00,22:28
1230,64.75,23,3315.00,22:28
1210,64.75,21,3315.00,22:28
1180,64.50,18,3696.00,22:28
1160,64.75,16,3712.00,22:29
1150,64.50,15,3165.00,22:29
1170,65.00,17,3163.00,22:29
1200,65.00,20,3379.00,22:29
1220,64.75,22,3158.00,22:30
1250,65.00,25,3176.00,22:30
1270,65.00,27,3287.00,22:30
1300,65.00,30,3173.00,22:30
1320,65.25,32,3162.00,22:31
1350,64.75,35,3322.00,22:31
1370,65.00,37,3175.00,22:31
1400,65.00,40,3162.00,22:31
1420,65.00,42,3252.00,22:32
1450,64.50,45,3184.00,22:32
1470,65.00,47,3135.00,22:32
1500,65.00,50,3325.00,22:32
1520,65.00,52,3142.00,22:33
1550,65.00,55,3119.00,22:33
1570,65.00,57,3211.00,22:33
1600,65.00,60,3155.00,22:33
1580,64.75,58,3329.00,22:34
1550,65.00,55,3221.00,22:34
1530,65.00,53,3230.00,22:34
1500,65.00,50,3307.00,22:34
1480,65.00,48,3449.00,22:35
1450,64.75,45,3137.00,22:35
1430,65.00,43,3367.00,22:35
1400,65.00,40,3253.00,22:35
1380,64.75,38,3250.00,22:36
1350,65.00,35,3517.00,22:36
1320,65.00,32,3546.00,22:36
1300,64.75,30,3392.00,22:36
1270,64.75,27,3309.00,22:37
1250,65.00,25,3283.00,22:37
1220,65.00,22,3385.00,22:37
1200,65.00,20,3723.00,22:37
1170,65.00,17,4095.00,22:38
1150,65.00,15,3269.00,22:38
1160,65.25,16,3103.00,22:38
1180,65.25,18,3134.00,22:38
1210,65.00,21,3199.00,22:39
1230,65.00,23,3130.00,22:39
1260,64.75,26,3088.00,22:39
1280,65.25,28,3301.00,22:39
1310,65.00,31,3167.00,22:40
1330,64.75,33,3141.00,22:40
1360,65.25,36,3244.00,22:40
1380,65.00,38,3184.00,22:40
1410,65.00,41,3137.00,22:41
1430,65.25,43,3286.00,22:41
1460,65.00,46,3145.00,22:41
1480,65.25,48,3152.00,22:41
1510,65.00,51,3262.00,22:42
1530,65.25,53,3145.00,22:42
1560,65.25,56,3159.00,22:42
1580,65.25,58,3207.00,22:42
1590,65.25,59,3219.00,22:43
1570,65.25,57,3205.00,22:43
1540,65.00,54,3243.00,22:43
1520,65.00,52,3361.00,22:43
1490,65.00,49,3371.00,22:44
1470,65.00,47,3402.00,22:44
1440,65.25,44,3249.00,22:44
1420,65.00,42,3092.00,22:44
1390,64.75,39,3399.00,22:45
1370,65.25,37,3601.00,22:45
1340,65.00,34,3435.00,22:45
1320,65.00,32,3331.00,22:45
1290,64.75,29,3347.00,22:46
1270,65.25,27,3285.00,22:46
1240,65.00,24,3583.00,22:46
1220,64.75,22,3760.00,22:46
1190,65.00,19,3398.00,22:47
1170,65.50,17,3280.00,22:47
1140,64.75,14,3280.00,22:47
1160,65.25,16,3153.00,22:47
1190,65.25,19,3149.00,22:48
1210,65.25,21,3404.00,22:48
1240,64.75,24,3163.00,22:48
1260,65.25,26,3091.00,22:48
1310,65.00,31,3149.00,22:49
1340,65.25,34,3220.00,22:49
1360,65.25,36,3172.00,22:50
1390,64.75,39,3142.00,22:50
1410,65.25,41,3329.00,22:50
1440,65.25,44,3146.00,22:50
1460,64.75,46,3147.00,22:51
1490,65.50,49,3098.00,22:51
1510,65.50,51,3141.00,22:51
1540,65.50,54,3091.00,22:51
1560,64.75,56,3254.00,22:52
1590,65.25,59,3088.00,22:52
1590,65.50,59,3318.00,22:52
1560,65.00,56,3653.00,22:52
1540,65.50,54,3309.00,22:53
1510,65.50,51,3308.00,22:53
1490,65.00,49,3248.00,22:53
1460,65.25,46,3295.00,22:53
1440,65.50,44,3467.00,22:54
1410,65.50,41,3421.00,22:54
1390,65.00,39,3184.00,22:54
1360,64.75,36,3241.00,22:54
1340,65.25,34,3277.00,22:55
1310,65.50,31,3474.00,22:55
1290,65.25,29,3746.00,22:55
1260,65.50,26,3145.00,22:55
1240,65.00,24,3312.00,22:56
1210,65.50,21,3279.00,22:56
1190,65.25,19,3287.00,22:56
1160,65.50,16,3693.00,22:56
1140,65.25,14,3762.00,22:57
1170,65.50,17,3166.00,22:57
1190,65.25,19,3305.00,22:57
1220,65.25,22,3170.00,22:57
1240,65.00,24,3150.00,22:58
1270,65.00,27,3344.00,22:58
1290,65.25,29,3139.00,22:58
1320,64.75,32,3156.00,22:58
1340,65.25,34,3295.00,22:59
1370,65.50,37,3169.00,22:59
1390,65.50,39,3145.00,22:59
1420,65.50,42,3363.00,22:59
1440,65.50,44,3123.00,23:00
1470,65.50,47,3179.00,23:00
1490,65.25,49,3177.00,23:00
1520,65.00,52,3173.00,23:00
1540,65.25,54,3126.00,23:01
1570,65.25,57,3237.00,23:01
1590,65.50,59,3114.00,23:01
1580,65.25,58,3344.00,23:01
1550,65.25,55,3344.00,23:02
1530,65.25,53,3200.00,23:02
1500,65.25,50,3241.00,23:02
1480,65.50,48,3351.00,23:02
1450,65.25,45,3510.00,23:03
1430,65.25,43,3381.00,23:03
1400,65.25,40,3791.00,23:03
1380,65.25,38,3277.00,23:03
1350,64.75,35,3115.00,23:04
1330,65.25,33,3582.00,23:04
1300,64.75,30,3870.00,23:04
1280,65.50,28,3329.00,23:04
1250,65.00,25,3349.00,23:05
1230,65.50,23,3218.00,23:05
1200,65.25,20,3535.00,23:05
1180,65.25,18,3750.00,23:05
1150,65.25,15,3522.00,23:06
1150,65.25,15,3168.00,23:06
1180,65.25,18,3188.00,23:06
1200,65.25,20,3332.00,23:06
1230,65.25,23,3225.00,23:07
1250,65.25,25,3145.00,23:07
1280,65.00,28,3281.00,23:07
1300,65.50,30,3181.00,23:07
1330,65.25,33,3172.00,23:08
1350,65.25,35,3310.00,23:08
1380,65.25,38,3200.00,23:08
1400,65.25,40,3142.00,23:08
1430,65.25,43,3296.00,23:09
1450,65.25,45,3150.00,23:09
1480,65.00,48,3156.00,23:09
1500,65.00,50,3203.00,23:09
1530,65.00,53,3153.00,23:10
1550,65.00,55,3141.00,23:10
1580,65.75,58,3279.00,23:10
1600,65.25,60,3136.00,23:10
1570,65.25,57,3183.00,23:11
1550,65.25,55,3232.00,23:11
1520,65.25,52,3255.00,23:11
1500,64.75,50,3349.00,23:11
1470,65.25,47,3423.00,23:12
1450,65.75,45,3363.00,23:12
1420,65.50,42,3231.00,23:12
1400,65.25,40,3248.00,23:12
1370,65.00,37,3415.00,23:13
1350,65.75,35,3620.00,23:13
1320,65.50,32,3105.00,23:13
1300,65.25,30,3293.00,23:13
1270,65.25,27,3251.00,23:14
1250,65.50,25,3272.00,23:14
1220,65.25,22,3289.00,23:14
1190,65.75,19,3519.00,23:15
1170,65.00,17,3679.00,23:15
1140,65.25,14,4000.00,23:15
1160,65.50,16,3302.00,23:15
1190,65.50,19,3093.00,23:16
1210,65.50,21,3151.00,23:16
1240,65.50,24,3089.00,23:16
1260,65.50,26,3155.00,23:16
1290,65.50,29,3098.00,23:17
1310,65.50,31,3281.00,23:17
1340,65.50,34,3136.00,23:17
1360,65.25,36,3139.00,23:17
1390,65.50,39,3171.00,23:18
1410,65.50,41,3150.00,23:18
1440,65.50,44,3098.00,23:18
1460,65.50,46,3216.00,23:18
1490,65.25,49,3136.00,23:19
1510,65.25,51,3125.00,23:19
1540,65.25,54,3236.00,23:19
1560,65.75,56,3120.00,23:19
1590,65.00,59,3127.00,23:20
1590,65.75,59,3253.00,23:20
1560,65.75,56,3231.00,23:20
1540,65.50,54,3219.00,23:20
1510,65.25,51,3312.00,23:21
1490,65.50,49,3483.00,23:21
1460,65.50,46,3281.00,23:21
1440,65.75,44,3293.00,23:21
1410,65.50,41,3088.00,23:22
1390,65.50,39,3295.00,23:22
1360,65.75,36,3526.00,23:22
1340,65.25,34,3690.00,23:22
1310,65.50,31,3301.00,23:23
1290,65.50,29,3323.00,23:23
1260,65.25,26,3263.00,23:23
1240,65.50,24,3328.00,23:23
1210,65.50,21,3728.00,23:24
1190,65.50,19,3703.00,23:24
1160,65.25,16,3280.00,23:24
1140,65.50,14,3302.00,23:24
1170,66.00,17,3383.00,23:25
1190,65.75,19,3162.00,23:25
1220,66.00,22,3171.00,23:25
1240,65.25,24,3243.00,23:25
1270,65.25,27,3158.00,23:26
1290,65.75,29,3173.00,23:26
1320,65.75,32,3329.00,23:26
1340,66.00,34,3167.00,23:26
1370,65.75,37,3139.00,23:27
1400,65.75,40,3228.00,23:27
1420,65.75,42,3154.00,23:27
1450,65.50,45,3150.00,23:27
1470,65.75,47,3271.00,23:28
1500,66.00,50,3088.00,23:28
1520,66.00,52,3136.00,23:28
1550,65.75,55,3099.00,23:28
1570,66.00,57,3143.00,23:29
1600,66.00,60,3109.00,23:29
1580,65.75,58,3213.00,23:29
1550,65.75,55,3284.00,23:29
1530,65.75,53,3408.00,23:30
1500,65.75,50,3221.00,23:30
1480,65.75,48,3376.00,23:30
1450,66.00,45,3248.00,23:30
1430,65.75,43,3251.00,23:31
1400,65.75,40,3362.00,23:31
1380,66.00,38,3395.00,23:31
1350,65.75,35,3499.00,23:31
1330,65.75,33,3341.00,23:32
1300,65.75,30,3268.00,23:32
1280,65.75,28,3282.00,23:32
1250,65.75,25,3685.00,23:32
1230,65.50,23,3822.00,23:33
1200,65.75,20,3279.00,23:33
1180,65.75,18,3266.00,23:33
1150,65.50,15,3291.00,23:33
1150,66.00,15,3154.00,23:34
1180,65.50,18,3376.00,23:34
1200,65.75,20,3157.00,23:34
1230,66.00,23,3167.00,23:34
1250,66.00,25,3246.00,23:35
1280,65.75,28,3157.00,23:35
1300,65.75,30,3133.00,23:35
1330,65.50,33,3319.00,23:35
1350,65.75,35,3155.00,23:36
1380,66.00,38,3167.00,23:36
1400,65.50,40,3237.00,23:36
1430,66.00,43,3159.00,23:36
1450,66.00,45,3136.00,23:37
1480,65.25,48,3295.00,23:37
1500,66.00,50,3131.00,23:37
1530,65.50,53,3153.00,23:37
1550,66.00,55,3228.00,23:38
1580,65.50,58,3152.00,23:38
1600,66.00,60,3126.00,23:38
1570,66.00,57,3301.00,23:38
1550,65.50,55,3387.00,23:39
1520,65.75,52,3339.00,23:39
1490,66.00,49,3296.00,23:39
1460,65.50,46,3071.00,23:40
1430,65.50,43,3222.00,23:40
1410,66.00,41,3342.00,23:40
1380,66.00,38,3472.00,23:40
1360,66.00,36,3498.00,23:41
1330,66.00,33,3684.00,23:41
1310,66.00,31,3296.00,23:41
1280,65.75,28,3387.00,23:41
1260,66.00,26,3549.00,23:42
1230,65.25,23,3911.00,23:42
1210,65.75,21,3427.00,23:42
1180,65.75,18,3312.00,23:42
1160,66.25,16,3270.00,23:43
1150,66.25,15,3127.00,23:43
1170,66.00,17,3157.00,23:43
1200,66.25,20,3118.00,23:43
1220,66.00,22,3313.00,23:44
1250,66.00,25,3222.00,23:44
1270,66.25,27,3120.00,23:44
1300,66.25,30,3213.00,23:44
1320,66.25,32,3168.00,23:45
1350,66.25,35,3177.00,23:45
1370,66.25,37,3289.00,23:45
1400,66.00,40,3103.00,23:45
1420,66.00,42,3153.00,23:46
1450,66.25,45,3199.00,23:46
1470,65.75,47,3139.00,23:46
1500,66.00,50,3149.00,23:46
1520,66.25,52,3111.00,23:47
1550,66.00,55,3177.00,23:47
1570,66.25,57,3122.00,23:47
1600,66.00,60,3184.00,23:48
1580,66.00,58,3246.00,23:48
1550,66.25,55,3142.00,23:48
1530,66.00,53,3523.00,23:48
1500,66.00,50,3231.00,23:49
1480,66.00,48,3264.00,23:49
1450,66.00,45,3278.00,23:49
1430,66.00,43,3223.00,23:49
1400,66.00,40,3583.00,23:50
1380,66.25,38,3467.00,23:50
1350,65.75,35,3266.00,23:50
1330,65.75,33,3269.00,23:50
1300,65.50,30,3410.00,23:51
1280,65.75,28,3579.00,23:51
1250,66.00,25,3492.00,23:51
1230,66.00,23,3387.00,23:51
1200,66.25,20,3280.00,23:52
1180,66.25,18,3321.00,23:52
1150,65.50,15,3663.00,23:52
1160,66.25,16,3419.00,23:52
1180,66.00,18,3119.00,23:53
1210,65.50,21,3164.00,23:53
1230,66.75,23,3283.00,23:53
1260,66.25,26,3120.00,23:53
1280,66.25,28,3148.00,23:54
1310,66.50,31,3106.00,23:54
1330,66.25,33,3152.00,23:54
1360,66.50,36,3118.00,23:54
1380,66.00,38,3269.00,23:55
1410,66.25,41,3101.00,23:55
1430,66.25,43,3115.00,23:55
1460,66.25,46,3137.00,23:55
1480,66.25,48,3147.00,23:56
1510,66.50,51,3099.00,23:56
1530,65.75,53,3241.00,23:56
1560,66.25,56,3091.00,23:56
1580,66.25,58,3120.00,23:57
1590,66.25,59,3483.00,23:57
1570,66.50,57,3533.00,23:57
1540,66.25,54,3225.00,23:57
1520,66.25,52,3100.00,23:58
1490,65.75,49,3234.00,23:58
1470,66.25,47,3277.00,23:58
1440,66.25,44,3522.00,23:58
1420,66.25,42,3670.00,23:59
1390,66.00,39,3251.00,23:59
1370,66.25,37,3259.00,23:59
1340,66.25,34,3327.00,23:59
1320,66.50,32,3492.00,24:00
1290,66.25,29,3456.00,24:00
1270,66.00,27,3525.00,24:00
1240,66.25,24,3295.00,24:00
1220,66.25,22,3281.00,24:01
1190,66.25,19,3248.00,24:01
1170,66.50,17,3690.00,24:01
1140,66.50,14,3392.00,24:01
1160,66.00,16,3325.00,24:02
1190,66.50,19,3227.00,24:02
1210,66.50,21,3119.00,24:02
1240,66.50,24,3203.00,24:02
1260,66.50,26,3146.00,24:03
1290,66.50,29,3183.00,24:03
1310,66.50,31,3297.00,24:03
1340,66.00,34,3117.00,24:03
1360,66.50,36,3151.00,24:04
1390,66.00,39,3187.00,24:04
1410,66.50,41,3152.00,24:04
1440,66.50,44,3163.00,24:04
1460,66.00,46,3093.00,24:05
1500,66.50,50,3157.00,24:05
1530,66.50,53,3146.00,24:05
1550,66.50,55,3153.00,24:06
1580,66.75,58,3071.00,24:06
1600,66.50,60,3082.00,24:06
1570,66.50,57,3698.00,24:06
1550,66.25,55,3199.00,24:07
1520,66.00,52,3417.00,24:07
1500,66.25,50,3223.00,24:07
1470,66.50,47,3386.00,24:07
1450,66.50,45,3625.00,24:08
1420,66.75,42,3757.00,24:08
1400,66.50,40,3264.00,24:08
1370,66.50,37,3271.00,24:08
1350,66.50,35,3271.00,24:09
1320,66.50,32,3632.00,24:09
1300,66.50,30,3748.00,24:09
1270,66.50,27,3294.00,24:09
1250,66.50,25,3268.00,24:10
1220,66.25,22,3291.00,24:10
1200,66.50,20,3438.00,24:10
1170,66.50,17,3661.00,24:10
1150,66.50,15,3088.00,24:11
1160,66.50,16,3390.00,24:11
1180,66.75,18,3146.00,24:11
1210,66.75,21,3152.00,24:11
1230,66.00,23,3211.00,24:12
1260,66.50,26,3082.00,24:12
1280,66.50,28,3218.00,24:12
1310,66.25,31,3429.00,24:12
1330,66.00,33,3145.00,24:13
1360,66.75,36,3149.00,24:13
1380,66.50,38,3056.00,24:13
1410,66.25,41,3150.00,24:13
1430,66.50,43,3179.00,24:14
1460,66.00,46,3259.00,24:14
1480,66.50,48,3152.00,24:14
1510,66.25,51,3093.00,24:14
1530,66.50,53,3181.00,24:15
1560,66.25,56,3216.00,24:15
1580,65.75,58,1392.00,24:15
1590,66.00,59,0.00,24:15
1570,66.50,57,0.00,24:16
1540,66.25,54,0.00,24:16
1520,66.50,52,0.00,24:16
1490,66.50,49,0.00,24:16
1470,66.00,47,0.00,24:17
1440,66.50,44,3291.00,24:17
1420,67.00,42,3317.00,24:17
1390,67.00,39,3246.00,24:17
1360,67.00,36,3249.00,24:18
1340,66.75,34,3573.00,24:18
1310,67.25,31,3808.00,24:18
1290,67.00,29,3215.00,24:18
1260,66.50,26,3406.00,24:19
1240,67.25,24,3295.00,24:19
1210,66.75,21,3509.00,24:19
1190,67.25,19,3787.00,24:19
1160,66.75,16,3411.00,24:20
1140,67.25,14,3280.00,24:20
1170,66.75,17,3159.00,24:20
1190,66.50,19,3166.00,24:20
1220,66.50,22,3143.00,24:21
1240,67.00,24,3282.00,24:21
1270,66.50,27,3155.00,24:21
1290,66.50,29,3138.00,24:21
1320,67.00,32,3310.00,24:22
1340,66.50,34,3166.00,24:22
1370,67.25,37,3088.00,24:22
1390,66.25,39,3271.00,24:22
1420,66.50,42,3165.00,24:23
1440,66.75,44,3158.00,24:23
1470,66.75,47,3309.00,24:23
1490,67.00,49,3101.00,24:23
1520,66.75,52,3136.00,24:24
1540,66.75,54,3200.00,24:24
1570,66.75,57,3196.00,24:24
1590,67.00,59,3115.00,24:24
1580,66.75,58,3093.00,24:25
1560,66.25,56,3205.00,24:25
1530,66.50,53,3255.00,24:25
1510,67.00,51,3440.00,24:25
1480,66.75,48,3449.00,24:26
1460,66.50,46,3343.00,24:26
1430,66.50,43,3265.00,24:26
1410,66.75,41,3251.00,24:26
1380,66.75,38,3487.00,24:27
1360,67.00,36,3661.00,24:27
1330,66.75,33,3427.00,24:27
1310,66.50,31,3312.00,24:27
1280,66.75,28,3295.00,24:28
1260,66.75,26,3129.00,24:28
1230,66.50,23,3653.00,24:28
1210,66.25,21,3792.00,24:28
1180,66.50,18,3263.00,24:29
1160,67.00,16,3291.00,24:29
1150,67.00,15,3120.00,24:29
1170,67.00,17,3294.00,24:29
1200,66.50,20,3184.00,24:30
1230,67.00,23,3164.00,24:30
1260,67.00,26,3179.00,24:30
1290,67.00,29,3331.00,24:31
1310,67.00,31,3182.00,24:31
1340,66.50,34,3161.00,24:31
1360,67.00,36,3270.00,24:31
1390,66.50,39,3120.00,24:32
1410,67.00,41,3152.00,24:32
1440,67.00,44,3089.00,24:32
1460,67.00,46,3163.00,24:32
1490,67.00,49,3082.00,24:33
1510,67.00,51,3251.00,24:33
1540,66.75,54,3098.00,24:33
1560,67.00,56,3120.00,24:33
1590,66.25,59,3181.00,24:34
1590,66.75,59,3221.00,24:34
1560,66.75,56,3202.00,24:34
1540,67.00,54,3286.00,24:34
1510,67.00,51,3614.00,24:35
1490,66.50,49,3518.00,24:35
1460,67.00,46,3246.00,24:35
1440,67.00,44,3246.00,24:35
1410,66.75,41,3279.00,24:36
1390,66.75,39,3365.00,24:36
1360,66.75,36,3621.00,24:36
1340,67.00,34,3117.00,24:36
1310,66.75,31,3245.00,24:37
1290,67.00,29,3309.00,24:37
1260,67.00,26,3447.00,24:37
1240,67.00,24,3578.00,24:37
1210,67.00,21,3342.00,24:38
1190,67.00,19,3291.00,24:38
1160,66.75,16,3280.00,24:38
1140,67.00,14,3316.00,24:38
1170,67.25,17,3201.00,24:39
1190,67.25,19,3194.00,24:39
1220,67.00,22,3239.00,24:39
1240,67.25,24,3161.00,24:39
1270,67.00,27,3164.00,24:40
1290,67.25,29,3307.00,24:40
1320,67.25,32,3241.00,24:40
1340,67.25,34,3163.00,24:40
1370,67.00,37,3210.00,24:41
1390,67.25,39,3152.00,24:41
1420,67.25,42,3151.00,24:41
1440,67.25,44,3310.00,24:41
1470,66.75,47,3189.00,24:42
1490,67.00,49,3136.00,24:42
1520,67.25,52,3194.00,24:42
1540,67.00,54,3123.00,24:42
1570,67.25,57,3115.00,24:43
1600,66.75,60,3219.00,24:43
1580,67.00,58,3237.00,24:43
1550,67.00,55,3253.00,24:43
1530,66.75,53,3488.00,24:44
1500,66.75,50,3887.00,24:44
1480,67.00,48,3219.00,24:44
1450,67.00,45,3312.00,24:44
1430,67.25,43,3263.00,24:45
