sep=,
Make,Model,Modulation,Weight (g),L (mm),C (mm),A (mm),TensãoTorque1,Torque1 (kgf.cm),TensãoTorque2,Torque2 (kgf.cm),TensãoTorque3,Torque3 (kgf.cm),TensãoTorque4,Torque4 (kgf.cm),TensãoTorque5,Torque5 (kgf.cm),TensãoSpeed1,Speed1 (°/s),TensãoSpeed2,Speed2 (°/s),TensãoSpeed3,Speed3 (°/s),TensãoSpeed4,Speed4 (°/s),TensãoSpeed5,Speed5 (°/s),Motor Type,Rotation,Gear Material,Typical Price
Hobby Electronics,HES-588M*,Analog,22.11,27.94,13.46,27.94,4.8,2.20,,,,,,,,,4.8,352.94,,,,,,,,,-,-,Plastic,-
Hobby Electronics,HES-988*,Analog,3.40,19.30,8.13,19.30,4.8,0.50,,,,,,,,,4.8,545.45,,,,,,,,,-,-,Plastic,-
Hobby Electronics,RB-1188*,Digital,58.97,39.88,20.07,50.04,6.0,10.00,7.4,12.00,,,,,,,6.0,400.00,7.4,545.45,,,,,,,Brushed,Dual Bearings,Metal,-
Hobby Electronics,RB-1199*,Digital,58.97,39.88,20.07,50.04,6.0,12.00,7.4,16.00,,,,,,,6.0,400.00,7.4,545.45,,,,,,,Brushed,Dual Bearings,Metal,-
HobbyKing,928BB,Analog,9.07,22.61,11.43,24.64,4.8,1.80,6.0,2.00,,,,,,,4.8,428.57,6.0,461.54,,,,,,,Coreless,Single Bearing,Plastic,-
HobbyKing,939MG,Analog,12.47,22.61,11.43,24.64,4.8,2.50,6.0,2.70,,,,,,,4.8,428.57,6.0,461.54,,,,,,,-,Single Bearing,Metal,-
HobbyKing,HK-15318S,Digital,2.27,16.00,8.13,16.51,3.7,0.09,4.2,0.11,,,,,,,3.7,750.00,4.2,1000.00,,,,,,,Coreless,-,Plastic,-
HobbyKing,HK-5320,Digital,1.70,13.97,6.10,16.00,2.8,0.05,4.2,0.07,,,,,,,2.8,857.14,4.2,1200.00,,,,,,,Coreless,-,Plastic,-
HobbyKing,HK-5320S,Digital,1.70,13.46,6.10,16.00,3.7,0.01,4.2,0.07,,,,,,,3.7,666.67,4.2,750.00,,,,,,,-,-,Plastic,-
HobbyKing,HK-5330,Digital,1.98,12.95,6.10,20.07,4.8,0.17,6.0,0.18,,,,,,,4.8,1200.00,6.0,1500.00,,,,,,,Brushless,-,Plastic,-
HobbyKing,HK15178B,Digital,13.32,23.11,11.94,26.92,4.8,0.90,6.0,1.00,,,,,,,4.8,500.00,6.0,600.00,,,,,,,Coreless,-,Metal,-
HobbyKing,HK15338,Digital,176.05,66.04,29.97,59.94,4.8,9.99,6.0,12.99,,,,,,,4.8,260.87,6.0,300.00,,,,,,,Brushed,Dual Bearings,Metal,-
HobbyKing,HK28012DMG*,Digital,26.08,35.56,14.99,31.50,4.8,2.40,,,,,,,,,4.8,750.00,,,,,,,,,Coreless,Dual Bearings,Titanium,$30.67
HobbyKing,HK28013DMG*,Digital,26.08,35.56,14.99,31.50,4.8,4.20,6.0,5.00,,,,,,,4.8,461.54,6.0,545.45,,,,,,,Coreless,Dual Bearings,Titanium,$30.86
HobbyKing,HK47002DMG*,Digital,51.88,40.13,20.07,42.67,4.8,4.00,6.0,5.00,,,,,,,4.8,857.14,6.0,1000.00,,,,,,,Coreless,Dual Bearings,Titanium,$35.92
HobbyKing,HK47003DMG*,Digital,51.88,40.13,20.07,42.67,4.8,7.00,6.0,8.90,,,,,,,4.8,500.00,6.0,600.00,,,,,,,Coreless,Dual Bearings,Titanium,$35.92
HobbyKing,HK47004DTS*,Digital,47.91,40.13,20.07,42.67,4.8,6.50,6.0,7.50,,,,,,,4.8,461.54,6.0,500.00,,,,,,,Coreless,Dual Bearings,Plastic,$35.01
HobbyKing,HK47005DTS*,Digital,47.91,40.13,20.07,42.67,6.0,8.10,7.4,9.00,,,,,,,6.0,333.33,7.4,300.00,,,,,,,Coreless,Dual Bearings,Plastic,$35.92
HobbyKing,HK47010DMG*,Digital,58.12,40.13,20.07,42.67,4.8,4.00,6.0,5.10,,,,,,,4.8,1200.00,6.0,1500.00,,,,,,,Coreless,Dual Bearings,Titanium,$38.24
HobbyKing,HK47011DMG*,Digital,58.12,40.13,20.07,42.67,4.8,8.70,6.0,10.80,,,,,,,4.8,750.00,6.0,857.14,,,,,,,Coreless,Dual Bearings,Titanium,$38.24
HobbyKing,HK47110DMG*,Digital,60.95,40.13,20.07,42.67,4.8,4.00,6.0,5.10,,,,,,,4.8,1200.00,6.0,1500.00,,,,,,,Coreless,Dual Bearings,Titanium,$41.44
HobbyKing,HK47111DMG*,Digital,60.95,40.13,20.07,42.67,4.8,8.70,6.0,10.80,,,,,,,4.8,750.00,6.0,857.14,,,,,,,Coreless,Dual Bearings,Titanium,$41.44
HobbyKing,SW5513-6MA,-,55.00,40.39,20.32,38.10,4.8,9.24,6.0,10.62,,,,,,,4.8,54.55,6.0,66.67,,,,,,,Brushed,-,Metal,-
HPI Racing,SD-01WR,-,9.92,23.11,27.18,11.94,6.0,1.10,,,,,,,,,6.0,500.00,,,,,,,,,-,-,Plastic,-
HPI Racing,SD-02MGWR,-,13.89,23.11,27.18,11.94,6.0,1.40,,,,,,,,,6.0,400.00,,,,,,,,,-,-,Metal,-
HPI Racing,SD-07WR,-,45.93,39.88,37.59,20.07,4.8,6.00,6.0,7.00,,,,,,,4.8,333.33,6.0,375.00,,,,,,,-,-,Plastic,-
HPI Racing,SD-16MGWP,-,60.10,39.88,39.88,20.07,6.0,16.00,7.4,20.00,,,,,,,6.0,461.54,7.4,545.45,,,,,,,-,-,Metal,-
HPI Racing,SD-25MGWP,-,60.10,39.88,39.88,20.07,6.0,22.01,7.4,25.01,,,,,,,6.0,461.54,7.4,545.45,,,,,,,-,-,Metal,-
HPI Racing,SF-32TT*,Digital,62.09,,,,6.0,23.98,,,,,,,,,6.0,400.00,,,,,,,,,Brushed,Dual Bearings,Titanium,$139.99
HPI Racing,SFL-11MG,-,186.54,,,,6.0,25.01,,,,,,,,,6.0,352.94,,,,,,,,,-,-,Metal,-
HPI Racing,SFL-30MG,Digital,,,,,6.0,18.00,,,,,,,,,6.0,400.00,,,,,,,,,-,-,Metal,$100.00
HPI Racing,SM-1,-,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-
HPI Racing,SS-30MGWR,-,56.13,40.64,39.37,20.07,4.8,6.00,6.0,8.00,,,,,,,4.8,315.79,6.0,400.00,,,,,,,-,-,Metal,$35.99
HPI Racing,SS-40WP,Digital,60.10,38.10,41.91,20.32,4.8,7.00,6.0,10.00,,,,,,,4.8,461.54,6.0,545.45,,,,,,,-,-,Metal,$47.42
HPI Racing,SSL-12MGWP,Digital,199.86,65.79,59.18,29.97,6.0,28.00,7.4,35.01,,,,,,,6.0,333.33,7.4,400.00,,,,,,,-,-,Metal,-
Hurricane Flight Systems,HFS5010*,Analog,41.67,40.89,20.07,38.10,4.8,5.20,6.0,6.60,,,,,,,4.8,375.00,,,,,,,,,-,Single Bearing,-,$10.00
Hurricane Flight Systems,HFS5g*,Analog,5.67,22.61,11.68,21.08,4.8,0.90,,,,,,,,,4.8,600.00,,,,,,,,,-,Bushing,-,$9.60
Hurricane Flight Systems,HFS945MGD*,Digital,55.28,40.89,20.07,38.10,4.8,8.80,6.0,10.90,,,,,,,4.8,300.00,,,,,,,,,-,Dual Bearings,-,$20.00
Hurricane Flight Systems,HFS995MGD*,Digital,55.28,40.89,20.07,38.10,4.8,10.50,6.0,13.10,,,,,,,4.8,250.00,,,,,,,,,-,Dual Bearings,-,$22.50
Hyper Technology,HTC-03AP84*,Analog,36.57,40.39,19.81,35.81,6.0,3.30,,,,,,,,,4.8,333.33,6.0,375.00,,,,,,,Brushed,Bushing,Plastic,-
Hyper Technology,HTC-03DP88*,Digital,39.97,40.39,19.81,35.81,6.0,3.30,,,,,,,,,4.8,375.00,6.0,428.57,,,,,,,Brushed,Bushing,Plastic,-
Hyper Technology,HTC-06AP85*,Analog,41.96,40.39,19.81,35.81,6.0,6.40,,,,,,,,,4.8,333.33,6.0,375.00,,,,,,,Brushed,Single Bearing,Plastic,-
Hyper Technology,HTC-06DP89*,Digital,44.51,40.39,19.81,35.81,6.0,6.40,,,,,,,,,4.8,375.00,6.0,428.57,,,,,,,Brushed,Single Bearing,Plastic,-
Hyper Technology,HTC-09AM83*,Analog,51.60,40.39,19.30,38.61,6.0,9.20,,,,,,,,,4.8,300.00,6.0,333.33,,,,,,,Brushed,Dual Bearings,Metal,-
Hyper Technology,HTC-09DM82*,Digital,51.03,40.89,20.07,36.83,6.0,9.20,,,,,,,,,4.8,461.54,6.0,545.45,,,,,,,Coreless,Dual Bearings,Metal,-
Hyper Technology,HTC-13AM87*,Analog,51.88,40.39,19.30,38.61,6.0,13.30,,,,,,,,,4.8,300.00,6.0,333.33,,,,,,,-,Dual Bearings,Metal,-
Hyper Technology,HTC-13DM81*,Digital,53.01,40.89,20.07,36.83,6.0,13.10,,,,,,,,,4.8,461.54,6.0,545.45,,,,,,,Coreless,Dual Bearings,Metal,-
Hyper Technology,HTC-18DM86*,Digital,53.86,40.89,20.07,37.85,6.0,18.20,,,,,,,,,4.8,545.45,6.0,600.00,,,,,,,Coreless,Dual Bearings,Metal,-
Hyperion,DS09-AMD*,Digital,8.50,23.11,8.89,22.86,4.8,2.00,6.0,2.40,,,,,,,4.8,333.33,6.0,400.00,,,,,,,-,Dual Bearings,Metal,$32.95
Hyperion,DS09-GMD*,Digital,8.50,23.11,8.89,22.86,4.8,0.80,6.0,1.00,,,,,,,4.8,1000.00,6.0,1200.00,,,,,,,-,Dual Bearings,Metal,$32.95
Hyperion,DS09-SCD*,Digital,7.37,23.11,8.89,22.86,4.8,1.60,6.0,2.00,,,,,,,4.8,400.00,6.0,461.54,,,,,,,-,Dual Bearings,Plastic,$27.95
Hyperion,DS095-FMD*,Digital,18.43,31.50,9.40,32.77,4.8,4.00,6.0,4.50,,,,,,,4.8,333.33,6.0,400.00,,,,,,,-,Dual Bearings,Metal,$47.95
Hyperion,DS11-AMB*,Digital,10.49,23.62,11.43,21.08,4.8,4.20,6.0,5.00,,,,,,,4.8,333.33,6.0,400.00,,,,,,,-,Single Bearing,Metal,$33.95
Hyperion,DS11-GCB*,Digital,10.21,23.62,11.43,21.08,4.8,1.60,6.0,2.00,,,,,,,4.8,1000.00,6.0,1200.00,,,,,,,-,Single Bearing,Plastic,$29.95
Hyperion,DS11-SCB*,Digital,9.92,23.62,11.43,21.08,4.8,3.40,6.0,4.00,,,,,,,4.8,400.00,6.0,461.54,,,,,,,-,Single Bearing,Plastic,$27.95
Hyperion,DS12-ACP*,Digital,17.01,29.46,11.94,25.91,4.8,5.20,6.0,6.40,,,,,,,4.8,375.00,6.0,461.54,,,,,,,-,Bushing,Plastic,$26.95
Hyperion,DS12-GCP*,Digital,17.29,29.46,11.94,25.91,4.8,2.60,6.0,3.20,,,,,,,4.8,750.00,6.0,1000.00,,,,,,,-,Bushing,Plastic,$32.95
Hyperion,DS12-HCP*,Digital,17.29,29.46,11.94,25.91,4.8,3.40,6.0,4.00,,,,,,,4.8,461.54,6.0,600.00,,,,,,,-,Bushing,Plastic,$31.95
Hyperion,DS13-ACB*,Digital,17.86,29.46,12.95,27.69,4.8,5.20,6.0,6.40,,,,,,,4.8,375.00,6.0,461.54,,,,,,,-,Single Bearing,Plastic,$29.95
Hyperion,DS13-TCB*,Digital,17.86,29.46,12.95,27.69,4.8,7.20,6.0,8.40,,,,,,,4.8,300.00,6.0,375.00,,,,,,,-,Single Bearing,Plastic,$29.95
Hyperion,DS13-TMB*,Digital,19.28,29.46,12.95,27.69,4.8,7.20,6.0,8.40,,,,,,,4.8,300.00,6.0,375.00,,,,,,,-,Single Bearing,Metal,$34.95
Batan,D124F*,Digital,49.90,39.37,19.30,38.61,6.0,6.50,,,,,,,,,6.0,352.94,,,,,,,,,-,Single Bearing,Metal,-
Batan,D125F*,Digital,43.09,39.37,19.30,38.61,6.0,4.00,,,,,,,,,6.0,352.94,,,,,,,,,-,Single Bearing,Plastic,-
Batan,D126F*,Digital,43.09,39.37,19.30,38.61,6.0,5.00,,,,,,,,,6.0,272.73,,,,,,,,,-,Single Bearing,Plastic,-
Batan,D132F*,Digital,43.09,39.37,19.30,38.61,6.0,6.00,,,,,,,,,6.0,428.57,,,,,,,,,-,Single Bearing,Plastic,-
Batan,D133F*,Digital,60.10,39.37,19.30,38.61,6.0,8.00,,,,,,,,,6.0,428.57,,,,,,,,,-,Single Bearing,Metal,-
Batan,D135F*,Digital,43.09,39.37,19.30,38.61,6.0,7.00,,,,,,,,,6.0,428.57,,,,,,,,,-,Single Bearing,Plastic,-
Batan,D136F*,Digital,60.10,39.37,19.30,38.61,6.0,10.00,,,,,,,,,6.0,428.57,,,,,,,,,-,Single Bearing,Metal,-
Batan,D213F*,Digital,11.91,22.61,11.43,22.10,4.8,1.60,,,,,,,,,4.8,500.00,,,,,,,,,-,Single Bearing,Metal,-
Batan,D226F*,Digital,60.10,39.37,19.30,38.61,6.0,13.00,,,,,,,,,6.0,400.00,,,,,,,,,-,Single Bearing,Metal,-
Batan,D227F*,Digital,60.10,39.37,19.30,38.61,6.0,8.00,,,,,,,,,6.0,666.67,,,,,,,,,-,Single Bearing,Metal,-
Batan,S0819*,Analog,3.69,19.30,8.13,19.30,4.8,0.40,,,,,,,,,4.8,600.00,,,,,,,,,-,-,Plastic,-
Batan,S1123*,Analog,8.50,22.61,11.43,22.10,4.8,1.40,,,,,,,,,4.8,500.00,,,,,,,,,-,Bushing,Plastic,-
Batan,S1212*,Analog,39.97,39.37,19.30,38.61,6.0,3.00,,,,,,,,,6.0,333.33,,,,,,,,,-,Bushing,Plastic,-
Batan,S1213*,Analog,39.97,39.37,19.30,38.61,6.0,4.50,,,,,,,,,6.0,260.87,,,,,,,,,-,Bushing,Plastic,-
BCM,Mid Output*,-,30.90,50.80,20.07,33.02,6.0,2.30,,,,,,,,,6.0,214.29,,,,,,,,,-,-,-,$11.95
Blue Arrow,BA-TS-2.5,-,2.83,19.56,7.87,16.26,4.8,0.15,6.0,0.17,,,,,,,4.8,500.00,6.0,500.00,,,,,,,-,Bushing,Plastic,$18.50
Blue Arrow,BA-TS-3.6,-,3.97,19.56,7.87,17.53,4.8,0.50,,,,,,,,,4.8,500.00,,,,,,,,,-,Bushing,Plastic,$13.95
Blue Arrow,BA-TS-4.3,-,4.25,19.56,7.87,19.56,4.8,0.72,6.0,0.82,,,,,,,4.8,500.00,6.0,500.00,,,,,,,-,Bushing,Plastic,$14.50
Blue Arrow,BA-TS-6.0,-,5.95,21.08,11.18,22.10,,,,,,,,,,,,,,,,,,,,,-,Bushing,Plastic,$13.95
Blue Arrow,BA-TS-6.4,-,6.52,21.08,11.18,22.10,4.8,0.93,6.0,1.03,,,,,,,4.8,500.00,6.0,500.00,,,,,,,-,Bushing,Plastic,$14.95
Blue Arrow,BA-TS-8.4,-,8.50,22.35,11.18,22.10,4.8,1.24,6.0,1.34,,,,,,,4.8,500.00,6.0,500.00,,,,,,,-,Bushing,Plastic,$10.95
Blue Arrow,BA-TS-9.0,-,9.07,22.35,11.18,22.10,4.8,1.24,6.0,1.34,,,,,,,4.8,500.00,6.0,500.00,,,,,,,-,Bushing,Plastic,$13.95
Blue Arrow,D03010,Digital,3.12,19.56,8.38,21.84,3.3,0.25,4.2,0.30,,,,,,,3.3,545.45,4.2,750.00,,,,,,,Coreless,Bushing,Plastic,-
Blue Arrow,D03011,Digital,3.12,19.56,8.38,21.84,3.3,0.25,4.2,0.30,,,,,,,3.3,545.45,4.2,750.00,,,,,,,Coreless,Bushing,Plastic,-
Blue Arrow,D03012,Digital,3.12,19.56,8.38,21.84,3.3,0.25,4.2,0.30,,,,,,,3.3,545.45,4.2,750.00,,,,,,,Coreless,Bushing,Plastic,-
Hyperion,DS16-FCD*,Digital,25.51,32.00,16.00,31.50,4.8,9.00,6.0,11.00,,,,,,,4.8,333.33,6.0,400.00,,,,,,,-,Dual Bearings,Plastic,$29.95
Hyperion,DS16-FMD*,Digital,28.63,32.00,16.00,31.50,4.8,9.00,6.0,11.00,,,,,,,4.8,333.33,6.0,400.00,,,,,,,-,Dual Bearings,Metal,$36.95
Hyperion,DS20-FMD*,Digital,53.01,39.88,19.56,37.85,4.8,14.00,6.0,16.40,,,,,,,4.8,352.94,6.0,461.54,,,,,,,-,Dual Bearings,Metal,$35.95
Hyperion,DS20-GMD*,Digital,49.04,39.88,19.56,37.85,4.8,3.20,6.0,4.00,,,,,,,4.8,857.14,6.0,1200.00,,,,,,,-,Dual Bearings,Metal,$38.95
Hyperion,DS20-HMD*,Digital,49.04,39.88,19.56,37.85,4.8,7.20,6.0,9.40,,,,,,,4.8,400.00,6.0,545.45,,,,,,,-,Dual Bearings,Metal,$38.95
Hyperion,DS20-UMD*,Digital,53.01,39.88,19.56,37.85,4.8,20.90,6.0,23.50,,,,,,,4.8,260.87,6.0,333.33,,,,,,,Brushed,Dual Bearings,Metal,$38.95
Hyperion,DS20x-SMD*,Digital,52.45,39.88,19.56,36.58,4.8,14.00,6.0,16.00,,,,,,,4.8,461.54,6.0,545.45,,,,,,,Coreless,Dual Bearings,Metal,$47.95
Hyperion,DS20x-TMD*,Digital,52.45,39.88,19.56,36.58,4.8,16.00,6.0,19.00,,,,,,,4.8,375.00,6.0,461.54,,,,,,,Coreless,Dual Bearings,Metal,$47.95
INO-Lab,HG-201HB*,Analog,8.79,23.11,11.43,24.89,4.8,1.00,6.0,1.20,,,,,,,4.8,666.67,6.0,857.14,,,,,,,-,Dual Bearings,Plastic,$17.95
INO-Lab,HG-202HB*,Analog,8.79,23.11,11.43,24.89,4.8,1.40,,,,,,,,,4.8,500.00,,,,,,,,,-,Single Bearing,Plastic,-
INO-Lab,HG-250HB*,Analog,17.86,29.97,12.95,31.50,4.8,2.00,6.0,2.60,,,,,,,4.8,375.00,6.0,500.00,,,,,,,3-pole,Dual Bearings,Plastic,-
INO-Lab,HG-650HB*,Analog,41.11,39.37,19.56,36.58,4.8,3.00,6.0,3.60,,,,,,,4.8,315.79,6.0,375.00,,,,,,,-,Dual Bearings,Plastic,-
INO-Lab,HG-D201HB AL*,Digital,8.79,23.11,11.43,24.89,4.8,1.00,6.0,1.20,,,,,,,4.8,857.14,6.0,1200.00,,,,,,,-,Dual Bearings,Plastic,$31.95
INO-Lab,HG-D202HB*,Digital,9.07,23.11,11.43,24.89,4.8,1.80,,,,,,,,,4.8,545.45,,,,,,,,,-,Single Bearing,Plastic,-
INO-Lab,HG-D202HB AL*,Digital,9.07,23.11,11.43,24.89,,,,,,,,,,,4.8,545.45,,,,,,,,,-,-,Plastic,-
INO-Lab,HG-D202MG*,Digital,9.64,23.11,11.43,24.89,4.8,2.00,6.0,2.60,,,,,,,4.8,375.00,6.0,428.57,,,,,,,-,Dual Bearings,Metal,$34.99
INO-Lab,HG-D212MG AL*,Digital,9.64,23.11,11.43,24.89,4.8,1.40,6.0,1.80,,,,,,,4.8,500.00,6.0,666.67,,,,,,,-,Dual Bearings,Metal,$29.00
INO-Lab,HG-D250HB*,Digital,18.14,29.97,12.95,31.50,4.8,3.00,6.0,4.00,,,,,,,4.8,375.00,6.0,500.00,,,,,,,-,Dual Bearings,Plastic,-
INO-Lab,HG-D250MG*,Digital,20.98,29.97,12.95,31.50,4.8,4.60,6.0,5.20,,,,,,,4.8,272.73,6.0,352.94,,,,,,,-,Single Bearing,Metal,$35.00
INO-Lab,HG-D251MG*,Digital,24.10,29.97,12.95,33.27,4.8,4.80,6.0,5.60,,,,,,,4.8,400.00,6.0,500.00,,,,,,,Coreless,Single Bearing,Metal,-
INO-Lab,HG-D255HB*,Digital,,,,,,,,,,,,,,,,,,,,,,,,,-,-,Plastic,-
INO-Lab,HG-D260HB*,Digital,16.73,29.97,12.95,31.50,4.8,2.40,6.0,3.40,,,,,,,4.8,500.00,6.0,600.00,,,,,,,3-pole,Single Bearing,Plastic,-
INO-Lab,HG-D260MG*,Digital,20.98,29.97,12.95,31.50,4.8,3.40,6.0,4.00,,,,,,,4.8,375.00,6.0,500.00,,,,,,,-,Single Bearing,Metal,-
INO-Lab,HG-D261HB*,Digital,20.70,29.97,12.95,33.27,4.8,2.40,6.0,3.60,,,,,,,4.8,857.14,6.0,1000.00,,,,,,,Coreless,Single Bearing,Plastic,$36.90
INO-Lab,HG-D262HB*,Digital,16.73,29.97,12.95,31.50,4.8,1.80,6.0,2.10,,,,,,,4.8,600.00,6.0,750.00,,,,,,,3-pole,Single Bearing,Plastic,-
INO-Lab,HG-D650HB*,Digital,47.63,39.37,19.56,36.58,4.8,7.10,6.0,7.70,,,,,,,4.8,461.54,6.0,545.45,,,,,,,3-pole,Dual Bearings,Plastic,-
INO-Lab,HG-D650MG*,Digital,47.63,39.37,19.56,36.58,4.8,7.10,6.0,7.70,,,,,,,4.8,461.54,6.0,545.45,,,,,,,3-pole,Dual Bearings,Metal,-
INO-Lab,HG-D660HB*,Digital,,,,,,,,,,,,,,,,,,,,,,,,,-,-,Plastic,-
INO-Lab,HG-D660MG*,Digital,47.91,39.37,19.56,36.58,4.8,6.20,6.0,7.20,,,,,,,4.8,545.45,6.0,666.67,,,,,,,3-pole,Dual Bearings,Metal,-
INO-Lab,HG-D750HB*,Digital,,,,,,,,,,,,,,,,,,,,,,,,,-,-,Plastic,-
INO-Lab,HG-D750MG*,Digital,50.46,39.37,19.56,36.58,4.8,12.30,6.0,15.50,,,,,,,4.8,428.57,6.0,500.00,,,,,,,Coreless,Dual Bearings,Metal,-
INO-Lab,HG-D751MG*,Digital,53.86,39.37,19.56,36.58,4.8,12.30,6.0,15.50,,,,,,,4.8,428.57,6.0,545.45,,,,,,,Coreless,Dual Bearings,Metal,-
INO-Lab,HG-D760HB*,Digital,47.63,39.37,19.56,36.58,4.8,6.80,6.0,7.70,,,,,,,4.8,600.00,6.0,750.00,,,,,,,Coreless,Dual Bearings,Plastic,-
INO-Lab,HG-D760MG*,Digital,52.16,39.37,19.56,36.58,4.8,9.80,6.0,11.60,,,,,,,4.8,545.45,6.0,666.67,,,,,,,Coreless,Dual Bearings,Metal,$74.45
INO-Lab,HG-D761MG*,Digital,53.86,39.37,19.56,36.58,4.8,9.80,6.0,11.60,,,,,,,4.8,545.45,6.0,666.67,,,,,,,Coreless,Dual Bearings,Metal,-
Integy,C22429*,-,,22.10,9.91,23.11,4.8,1.15,,,,,,,,,4.8,600.00,,,,,,,,,-,-,-,$17.99
Integy,C22430*,-,,23.88,10.92,23.88,4.8,1.51,,,,,,,,,4.8,500.00,,,,,,,,,-,-,-,$14.99
Integy,C22431*,-,,29.97,12.95,25.91,4.8,2.52,,,,,,,,,4.8,461.54,,,,,,,,,-,-,-,$16.99
Integy,C22432MG*,-,,29.97,12.95,25.91,6.0,4.97,,,,,,,,,6.0,428.57,,,,,,,,,-,-,-,$45.99
Integy,C22437MG*,-,,40.89,20.07,38.10,6.0,13.68,,,,,,,,,6.0,352.94,,,,,,,,,-,-,-,$59.99
Integy,C22438MG*,-,,40.89,20.07,38.10,6.0,6.41,,,,,,,,,6.0,750.00,,,,,,,,,-,-,-,$29.99
Integy,C22439MG*,-,,41.91,22.10,22.10,4.8,5.98,,,,,,,,,4.8,333.33,,,,,,,,,-,-,-,$45.99
Integy,C22510D*,Digital,,24.38,11.43,23.11,,,,,,,,,,,,,,,,,,,,,-,-,-,$33.99
Integy,C22511MGD*,-,,40.89,20.07,37.08,6.0,9.94,,,,,,,,,6.0,545.45,,,,,,,,,-,-,-,$69.99
Integy,C22512MGD*,-,,40.89,20.07,37.08,6.0,6.77,,,,,,,,,6.0,666.67,,,,,,,,,-,-,-,$69.99
Integy,C22513MGDX*,-,,40.89,20.07,37.08,6.0,5.98,,,,,,,,,6.0,666.67,,,,,,,,,-,-,-,$59.99
Integy,C22514MGDX*,-,,40.89,20.07,37.08,6.0,10.66,,,,,,,,,6.0,600.00,,,,,,,,,-,-,-,$79.99
Integy,C22941MG*,-,,58.93,26.92,57.91,6.0,25.20,,,,,,,,,6.0,461.54,,,,,,,,,-,-,-,$69.99
Integy,C23945*,-,,40.89,20.07,38.10,6.0,14.76,,,,,,,,,6.0,333.33,,,,,,,,,-,-,-,$20.99
Integy,C23995*,-,,40.89,20.07,38.10,6.0,12.96,,,,,,,,,6.0,461.54,,,,,,,,,-,-,-,$20.99
Integy,C23998*,-,,40.89,20.07,39.88,6.0,15.12,,,,,,,,,6.0,400.00,,,,,,,,,-,-,-,$22.99
Integy,DS3120MG,Digital,60.10,39.88,20.07,40.89,6.0,20.00,,,,,,,,,6.0,375.00,,,,,,,,,-,-,Metal,$22.99
Integy,DS3235SG,Digital,,,,,6.0,35.01,,,,,,,,,6.0,500.00,,,,,,,,,Coreless,-,-,-
Integy,ESC-50A,-,,,,,,,,,,,,,,,,,,,,,,,,,Brushless,-,-,-
Integy,MG946R,Digital,55.00,40.89,20.07,37.08,4.8,10.51,,,,,,,,,4.8,300.00,,,,,,,,,-,-,Metal,$19.68
Integy,MG996R,Digital,55.00,40.89,20.07,37.08,4.8,9.40,,,,,,,,,4.8,352.94,,,,,,,,,-,-,Metal,$11.99
Interflite,MMIC43*,-,4.25,19.56,7.87,19.56,4.8,0.40,6.0,0.50,,,,,,,,,,,,,,,,,-,-,Plastic,$8.09
Jamara,4213 MG*,-,15.59,25.91,12.95,25.91,4.8,4.20,,,,,,,,,4.8,500.00,,,,,,,,,-,-,Metal,-
Jamara,5g Digi*,Digital,5.10,22.10,9.91,16.26,4.8,1.00,6.0,1.25,,,,,,,4.8,500.00,6.0,600.00,,,,,,,-,-,Plastic,-
Jamara,7409*,-,41.96,40.39,20.07,38.61,4.8,7.40,,,,,,,,,4.8,666.67,,,,,,,,,-,-,Plastic,-
Jamara,929HMG,Digital,9.92,32.00,22.61,30.99,,,,,,,,,,,,,,,,,,,,,-,Single Bearing,Metal,$20.79
Jamara,9413*,-,56.13,40.89,20.07,38.10,6.0,9.40,,,,,,,,,6.0,461.54,,,,,,,,,-,-,Metal,-
Jamara,9712 MG*,Analog,47.91,40.39,20.07,38.61,4.8,9.70,,,,,,,,,4.8,500.00,,,,,,,,,-,Bushing,Metal,$24.99
Jamara,Atom Mini,Analog,5.39,19.05,7.62,15.75,4.8,1.00,,,,,,,,,4.8,500.00,6.0,600.00,,,,,,,-,-,Metal,$1.19
Jamara,Atom Mini Digital*,Digital,4.54,19.05,7.62,15.75,4.8,1.00,,,,,,,,,4.8,500.00,6.0,600.00,,,,,,,-,-,Plastic,-
Jamara,High End Micro,-,9.07,22.86,11.94,26.67,4.8,1.60,,,,,,,,,4.8,500.00,,,,,,,,,-,-,Plastic,$7.99
Jamara,Mega*,-,128.14,66.04,29.97,57.40,4.8,20.00,,,,,,,,,4.8,300.00,,,,,,,,,-,Dual Bearings,Plastic,-
Jamara,Micro Nr. 1*,-,17.01,27.94,12.95,27.43,4.8,2.20,,,,,,,,,4.8,300.00,,,,,,,,,-,-,Metal,-
Jamara,MX Micro JR,-,30.05,41.91,20.07,35.05,4.8,1.70,6.0,2.00,,,,,,,4.8,461.54,6.0,545.45,,,,,,,-,-,-,$31.19
Jamara,Picco BB,-,9.92,22.86,9.40,15.49,4.8,11.80,6.0,13.11,,,,,,,4.8,300.00,6.0,333.33,,,,,,,-,-,-,$31.19
Jamara,Pico-Low*,-,5.10,22.10,8.89,17.02,4.8,1.30,,,,,,,,,4.8,461.54,,,,,,,,,-,Single Bearing,-,-
Jamara,Q4 ST4119,-,49.90,54.10,40.39,44.96,,,,,,,,,,,,,,,,,,,,,-,-,Plastic,$8.31
Jamara,Q7 ST6212,-,49.90,51.05,40.39,44.20,,,,,,,,,,,,,,,,,,,,,-,Single Bearing,Plastic,$16.63
